house_id,num_rooms,location,size_sqft,age,num_bathrooms,parking,garden,floor,price
5580,9,Downtown,5317,47,3,3,1,1,1129935
5581,6,Industrial Area,5455,28,4,0,1,4,1150115
5582,8,Suburb,1550,31,3,0,0,2,379449
5583,7,Suburb,4988,24,1,2,0,7,1062454
5584,6,Suburb,4373,75,3,2,0,6,884066
5585,4,Industrial Area,4087,62,1,0,0,2,794198
5586,7,Countryside,9431,8,1,1,0,2,1948097
5587,9,Countryside,5958,70,3,2,0,1,1235026
5588,7,Countryside,9493,13,4,0,0,4,1975881
5589,1,Uptown,4072,19,1,1,0,2,804892
5590,9,Industrial Area,2512,83,2,2,0,5,525837
5591,4,Suburb,7167,9,1,1,1,4,1488889
5592,3,Uptown,7263,10,4,0,1,1,1505190
5593,4,Countryside,5993,38,3,1,1,5,1220068
5594,4,Downtown,4291,18,4,0,0,5,896754
5595,2,Uptown,9595,18,4,2,0,5,1938236
5596,1,Uptown,2487,42,3,3,1,2,489748
5597,1,Industrial Area,3332,60,2,3,0,4,633133
5598,8,Uptown,4203,69,2,0,0,5,863559
5599,2,Industrial Area,8520,71,1,3,1,6,1668316
5600,5,Downtown,9752,64,1,0,1,7,1949214
5601,4,Suburb,3970,22,2,3,1,3,832649
5602,8,Suburb,6027,59,3,3,0,3,1259592
5603,2,Countryside,5194,9,4,2,1,2,1089293
5604,9,Countryside,5818,62,3,0,1,9,1219625
5605,7,Downtown,2636,1,4,1,0,1,617335
5606,7,Suburb,3623,35,4,2,1,3,788441
5607,1,Countryside,7420,56,2,1,0,3,1458332
5608,2,Uptown,8159,65,2,2,0,8,1593252
5609,4,Industrial Area,399,78,3,0,0,6,46804
5610,4,Countryside,3956,19,4,1,0,3,825336
5611,3,Downtown,7086,41,3,2,0,1,1426184
5612,7,Suburb,993,20,1,3,1,3,279496
5613,8,Downtown,5101,93,2,1,1,4,1031701
5614,2,Industrial Area,8509,87,2,2,0,1,1654759
5615,4,Industrial Area,4009,65,4,2,0,3,802655
5616,3,Downtown,3070,37,2,1,1,4,624232
5617,2,Countryside,1330,85,3,3,1,7,233702
5618,6,Countryside,4775,92,4,1,0,4,951487
5619,4,Suburb,4509,77,4,1,1,1,896657
5620,6,Suburb,7295,68,1,1,0,9,1457787
5621,2,Uptown,1919,23,3,2,0,6,401517
5622,4,Uptown,9342,25,4,3,1,9,1914196
5623,6,Suburb,9467,1,2,1,0,7,1956122
5624,5,Uptown,2816,45,2,1,0,4,582438
5625,3,Downtown,8295,33,4,1,1,1,1695278
5626,8,Countryside,1425,61,2,1,1,7,327128
5627,7,Uptown,8984,86,4,1,1,9,1810139
5628,3,Uptown,7206,40,4,1,0,6,1448308
5629,6,Downtown,5904,98,4,3,1,1,1187785
5630,4,Industrial Area,3336,14,2,3,0,9,703408
5631,5,Suburb,2826,54,2,3,0,7,588666
5632,5,Downtown,466,2,3,0,0,1,162833
5633,7,Industrial Area,4489,75,1,0,0,4,901750
5634,5,Downtown,7648,37,2,2,1,5,1572230
5635,3,Countryside,875,50,4,3,0,2,190079
5636,5,Downtown,7471,16,2,3,1,3,1559360
5637,7,Downtown,9097,90,2,3,1,2,1835289
5638,5,Countryside,3643,82,4,1,1,4,724387
5639,5,Suburb,2118,48,3,1,1,7,453015
5640,9,Industrial Area,9647,20,4,2,1,5,2026141
5641,3,Uptown,9307,87,3,3,1,7,1835579
5642,6,Suburb,6323,23,2,1,1,1,1321164
5643,1,Downtown,8279,82,4,3,1,3,1613107
5644,5,Uptown,9454,94,2,3,1,2,1869577
5645,8,Countryside,5471,39,4,1,0,1,1162909
5646,5,Suburb,5709,19,2,1,1,5,1192248
5647,9,Industrial Area,4841,78,2,0,0,3,985218
5648,6,Suburb,6680,34,2,1,0,8,1376232
5649,8,Suburb,4160,47,4,0,0,5,880125
5650,8,Uptown,1814,98,3,1,1,5,367831
5651,3,Countryside,1367,32,2,3,1,7,306630
5652,7,Countryside,1181,55,4,1,0,8,281811
5653,7,Suburb,7209,40,4,2,1,1,1496331
5654,6,Countryside,5332,53,2,3,0,5,1089142
5655,7,Uptown,6802,43,2,2,1,9,1404652
5656,2,Uptown,3939,81,3,3,1,9,764570
5657,9,Industrial Area,4857,80,2,1,0,7,988080
5658,1,Countryside,8592,71,3,1,1,4,1685931
5659,1,Industrial Area,3832,83,1,1,1,2,705675
5660,3,Downtown,3116,10,4,0,0,5,659491
5661,3,Uptown,6711,93,3,1,0,4,1306351
5662,1,Suburb,707,90,2,2,1,1,79577
5663,7,Uptown,7504,13,3,0,1,7,1585403
5664,4,Downtown,2815,41,2,1,0,3,583488
5665,2,Suburb,8433,78,3,0,0,6,1642288
5666,5,Countryside,2039,11,4,0,0,5,472713
5667,6,Countryside,4352,83,3,3,0,4,875069
5668,9,Uptown,558,16,1,0,1,3,205491
5669,4,Suburb,9000,89,4,0,0,9,1777145
5670,2,Suburb,6086,77,3,3,0,5,1176952
5671,5,Industrial Area,3983,24,1,1,0,7,838887
5672,3,Downtown,5020,25,1,2,1,4,1026848
5673,2,Countryside,4026,46,3,0,0,1,786501
5674,1,Uptown,978,24,4,2,1,2,214580
5675,2,Suburb,9775,88,3,0,0,5,1904603
5676,6,Countryside,9398,59,4,2,1,8,1913113
5677,8,Uptown,8759,59,4,3,0,8,1795634
5678,3,Countryside,6426,26,3,0,1,8,1310582
5679,9,Uptown,5206,42,1,0,1,9,1094884
5680,9,Countryside,8198,75,4,1,0,2,1680289
5681,2,Industrial Area,1500,19,2,1,0,4,306435
5682,8,Downtown,5655,62,2,0,1,6,1169407
5683,5,Countryside,1416,79,1,3,0,6,259681
5684,4,Downtown,6644,24,1,2,0,5,1361957
5685,5,Countryside,6230,26,3,1,1,2,1299513
5686,4,Suburb,9390,51,4,1,0,8,1882801
5687,8,Industrial Area,1358,81,3,1,0,1,286506
5688,4,Industrial Area,7584,9,2,1,0,1,1553660
5689,6,Downtown,987,49,2,3,0,1,224854
5690,2,Suburb,5877,29,4,0,1,9,1202269
5691,5,Uptown,5890,0,4,2,1,5,1256677
5692,6,Industrial Area,8452,53,2,1,1,2,1716840
5693,5,Suburb,7363,3,3,3,1,1,1547772
5694,2,Suburb,9279,86,4,3,0,4,1828406
5695,7,Downtown,8695,6,3,1,1,2,1828758
5696,4,Suburb,2791,29,4,2,0,3,589609
5697,8,Suburb,5122,89,1,1,0,2,1024454
5698,7,Uptown,7304,64,3,3,1,8,1488659
5699,7,Downtown,7311,28,2,2,0,3,1521740
5700,9,Downtown,6000,24,1,3,1,2,1294384
5701,1,Suburb,5162,39,3,0,0,6,1010602
5702,6,Uptown,5650,25,4,3,0,7,1199260
5703,6,Countryside,9718,16,2,1,1,9,2006185
5704,6,Industrial Area,9405,30,4,2,0,4,1930143
5705,6,Downtown,9911,60,3,1,0,5,1990848
5706,7,Uptown,655,7,1,0,1,6,196857
5707,6,Uptown,3772,68,3,2,1,3,765985
5708,1,Suburb,8732,0,2,2,0,3,1768644
5709,3,Industrial Area,8010,78,1,2,1,3,1568721
5710,2,Downtown,9112,99,2,3,0,5,1767489
5711,6,Countryside,1154,70,4,1,1,6,258866
5712,8,Suburb,6663,45,1,2,1,9,1393249
5713,3,Downtown,7004,90,3,2,0,9,1365227
5714,8,Downtown,3924,98,4,2,1,5,795224
5715,8,Uptown,5746,90,4,0,0,8,1160501
5716,5,Industrial Area,9552,19,3,2,1,7,1966238
5717,8,Countryside,8873,81,4,3,0,4,1800293
5718,6,Industrial Area,6331,39,2,3,0,1,1314323
5719,5,Uptown,6482,1,3,2,1,3,1374748
5720,9,Countryside,1432,93,4,3,1,5,322955
5721,7,Countryside,2776,60,1,3,0,3,581265
5722,8,Suburb,3435,93,3,2,1,4,708532
5723,1,Countryside,2379,70,3,3,0,9,432486
5724,2,Downtown,1244,76,4,0,0,9,220115
5725,8,Industrial Area,6140,96,3,2,0,9,1225023
5726,9,Industrial Area,4262,29,3,1,1,9,929742
5727,4,Suburb,6974,29,3,3,1,1,1427097
5728,9,Countryside,1134,86,3,2,0,9,247864
5729,4,Uptown,4050,44,3,1,1,2,827214
5730,9,Downtown,4484,23,3,0,1,8,982593
5731,7,Suburb,7478,83,2,0,1,9,1498068
5732,2,Countryside,5468,91,4,2,0,8,1043671
5733,9,Uptown,5291,55,2,2,0,9,1110014
5734,4,Countryside,8446,82,4,0,1,5,1670420
5735,8,Suburb,5590,60,3,0,0,7,1155158
5736,7,Uptown,4538,12,4,0,0,3,992212
5737,7,Uptown,8698,79,2,1,0,4,1744253
5738,8,Uptown,8465,55,4,1,1,4,1746158
5739,1,Uptown,3834,14,3,2,0,4,775534
5740,5,Countryside,2352,10,3,1,0,8,528669
5741,2,Uptown,8451,11,3,3,1,2,1732505
5742,2,Countryside,328,85,2,0,1,2,17862
5743,1,Uptown,9705,88,1,2,0,5,1876012
5744,5,Uptown,8679,2,3,1,1,6,1806215
5745,2,Suburb,2160,23,3,2,0,4,457768
5746,4,Countryside,8234,88,4,1,1,7,1624717
5747,3,Countryside,2872,8,1,2,0,4,604511
5748,3,Industrial Area,8351,91,4,0,1,8,1640995
5749,2,Suburb,6428,45,2,0,0,2,1279105
5750,6,Countryside,4314,93,1,0,0,4,825382
5751,2,Suburb,4552,70,3,1,0,7,880598
5752,8,Suburb,2427,59,1,2,0,5,527180
5753,8,Suburb,3007,10,3,2,1,2,696929
5754,5,Downtown,2113,9,2,2,0,3,485684
5755,7,Countryside,8116,2,4,3,0,4,1720406
5756,4,Suburb,8651,18,2,1,1,5,1776542
5757,1,Downtown,8835,1,2,0,1,7,1785775
5758,2,Downtown,8696,16,3,0,0,3,1761579
5759,4,Uptown,8796,92,4,2,1,9,1732677
5760,1,Uptown,8891,1,2,2,0,3,1799890
5761,8,Countryside,6549,52,1,3,1,5,1366563
5762,9,Uptown,6785,15,2,1,1,5,1449798
5763,4,Countryside,9477,9,3,2,0,7,1940505
5764,3,Downtown,2105,67,1,2,0,6,391023
5765,2,Downtown,5347,42,1,1,0,3,1050357
5766,5,Countryside,5840,89,4,2,0,1,1152508
5767,3,Uptown,2396,57,1,0,0,6,460915
5768,7,Uptown,5637,59,1,1,1,6,1162845
5769,6,Countryside,1759,23,3,0,1,4,408576
5770,1,Industrial Area,7234,75,4,3,1,2,1423982
5771,8,Uptown,9837,84,2,2,1,9,1983573
5772,2,Suburb,8722,15,1,2,0,6,1754831
5773,5,Uptown,4082,99,2,1,1,1,785244
5774,9,Industrial Area,3800,98,2,3,1,8,784776
5775,8,Downtown,9374,8,2,1,1,7,1958815
5776,2,Downtown,5905,5,4,3,1,6,1232788
5777,9,Downtown,6719,64,2,1,0,1,1376121
5778,5,Uptown,8924,77,3,1,0,5,1766046
5779,6,Downtown,9700,23,4,2,1,4,2018983
5780,3,Industrial Area,8189,9,4,2,1,7,1685860
5781,3,Industrial Area,5538,81,4,3,1,2,1088807
5782,8,Uptown,2117,72,4,0,1,1,451182
5783,2,Suburb,7870,26,1,0,0,7,1575930
5784,2,Uptown,5403,82,1,1,1,8,1025434
5785,5,Downtown,917,99,2,2,0,5,156296
5786,6,Uptown,8809,2,1,1,1,8,1840521
5787,2,Industrial Area,6585,37,4,3,0,4,1338491
5788,5,Uptown,756,72,2,1,1,8,141433
5789,7,Uptown,800,73,3,1,0,3,173210
5790,8,Suburb,8374,72,1,1,0,7,1700143
5791,7,Industrial Area,2615,16,4,3,0,6,599817
5792,8,Countryside,4174,47,2,3,1,1,902325
5793,9,Countryside,6930,48,1,1,1,5,1436814
5794,5,Industrial Area,5273,42,4,2,0,4,1086919
5795,5,Countryside,5074,83,2,3,0,6,1001354
5796,4,Downtown,1303,6,1,0,1,9,314867
5797,9,Countryside,7148,67,3,1,1,4,1479338
5798,5,Downtown,4496,73,1,2,0,2,888615
5799,2,Industrial Area,7015,20,4,3,1,8,1444778
5800,8,Countryside,1366,77,4,1,0,1,291758
5801,7,Countryside,5016,24,3,2,1,6,1082007
5802,8,Downtown,6908,80,3,0,1,4,1410744
5803,3,Downtown,3534,60,2,3,0,6,694693
5804,4,Uptown,6794,27,2,3,1,3,1401590
5805,5,Suburb,4798,77,4,0,1,9,956247
5806,6,Countryside,5567,51,1,3,1,3,1135703
5807,1,Suburb,6471,12,3,2,0,3,1314748
5808,4,Suburb,8395,33,2,3,0,5,1708452
5809,5,Countryside,3969,66,4,1,1,7,816923
5810,7,Downtown,5015,3,4,0,0,6,1091500
5811,5,Uptown,9957,43,4,1,1,7,2030081
5812,1,Industrial Area,6369,14,3,3,0,9,1289721
5813,7,Countryside,2261,83,3,1,0,3,465758
5814,8,Countryside,1175,7,3,2,1,5,342298
5815,7,Industrial Area,9034,4,1,1,1,5,1884900
5816,4,Suburb,3816,65,3,2,1,3,763216
5817,8,Uptown,4165,91,4,2,0,9,845957
5818,5,Suburb,4799,85,3,2,1,9,955394
5819,9,Industrial Area,9510,72,1,0,1,6,1936595
5820,5,Industrial Area,7533,91,1,1,1,5,1482628
5821,1,Uptown,9920,45,4,2,0,4,1967224
5822,9,Industrial Area,6247,64,2,2,0,4,1284676
5823,5,Industrial Area,874,99,3,1,0,5,142191
5824,6,Uptown,1758,65,3,3,1,2,384417
5825,4,Countryside,7695,25,1,0,1,8,1570844
5826,6,Suburb,9991,30,1,2,0,7,2041248
5827,8,Countryside,9983,50,2,3,1,7,2060271
5828,3,Countryside,3472,40,1,3,0,1,690284
5829,5,Suburb,2770,50,1,3,0,8,562181
5830,2,Countryside,3727,18,1,2,0,1,752817
5831,2,Uptown,8098,94,1,2,0,9,1553001
5832,7,Suburb,8036,72,2,2,0,6,1617360
5833,6,Downtown,4506,2,3,1,1,8,984916
5834,4,Countryside,2500,37,3,2,1,1,539140
5835,5,Industrial Area,3264,69,3,0,0,6,644283
5836,1,Suburb,7205,44,3,1,1,1,1437608
5837,7,Downtown,3613,70,3,0,0,3,743413
5838,8,Industrial Area,3227,40,4,3,1,2,718162
5839,9,Downtown,9173,24,4,1,0,2,1922739
5840,8,Countryside,8770,88,1,1,1,4,1762052
5841,5,Industrial Area,4758,49,4,1,0,7,982752
5842,3,Countryside,1948,0,3,0,0,3,443879
5843,9,Industrial Area,5827,53,1,0,0,7,1212554
5844,6,Suburb,9650,85,3,3,0,9,1935778
5845,5,Uptown,8484,83,3,2,0,4,1692080
5846,3,Uptown,2641,12,1,0,1,7,563608
5847,6,Downtown,1818,39,3,3,0,1,407157
5848,3,Industrial Area,2138,20,4,2,1,2,465512
5849,6,Countryside,1170,86,1,1,0,8,211801
5850,4,Suburb,5838,40,2,2,0,3,1182395
5851,2,Suburb,9833,60,2,0,1,5,1940688
5852,8,Suburb,5777,32,2,3,0,8,1219836
5853,4,Uptown,9663,72,3,1,0,5,1915605
5854,9,Countryside,1428,28,3,1,0,1,375197
5855,7,Suburb,6799,54,3,2,0,2,1391591
5856,2,Suburb,1584,31,3,2,0,3,336470
5857,4,Downtown,9062,10,1,0,0,2,1839057
5858,5,Industrial Area,3164,51,2,1,1,9,644543
5859,3,Industrial Area,6345,35,4,2,0,5,1285386
5860,9,Industrial Area,2277,92,1,1,1,1,473446
5861,5,Downtown,8938,30,2,3,0,8,1820590
5862,2,Uptown,9772,13,2,3,0,3,1983372
5863,3,Downtown,5339,62,1,0,1,9,1057666
5864,9,Suburb,7339,51,1,1,1,9,1530006
5865,7,Countryside,9128,53,1,2,0,6,1854014
5866,2,Suburb,3273,49,4,3,1,4,664388
5867,9,Suburb,4926,88,2,3,0,9,1013929
5868,4,Countryside,418,53,4,0,0,9,81475
5869,9,Industrial Area,8299,89,4,3,0,2,1682215
5870,2,Downtown,2592,85,4,0,1,6,485726
5871,4,Uptown,2404,72,4,1,1,4,484732
5872,5,Suburb,1367,96,4,2,1,3,259367
5873,2,Suburb,723,86,1,1,1,6,88104
5874,1,Uptown,4119,98,4,1,0,8,762781
5875,7,Downtown,8003,83,3,1,1,9,1603007
5876,1,Suburb,1580,96,1,2,1,9,244909
5877,8,Uptown,3732,34,2,1,1,2,819091
5878,3,Suburb,1062,29,2,1,0,8,226700
5879,6,Industrial Area,1929,54,1,0,0,8,395068
5880,7,Industrial Area,5799,93,4,0,0,5,1159017
5881,1,Suburb,8934,85,1,0,1,4,1717846
5882,6,Suburb,3314,0,2,2,0,9,745548
5883,7,Industrial Area,1797,14,2,3,0,4,437336
5884,6,Suburb,8580,24,1,3,0,4,1774343
5885,4,Downtown,9471,19,3,1,1,3,1934335
5886,1,Downtown,8953,70,3,3,1,3,1766578
5887,9,Countryside,3852,15,3,1,0,3,868319
5888,4,Downtown,7937,51,2,0,0,7,1589013
5889,7,Suburb,8871,86,3,1,0,5,1786172
5890,7,Suburb,4796,84,3,2,0,9,965116
5891,2,Uptown,4946,64,1,3,0,2,969111
5892,1,Downtown,3283,83,4,1,1,4,621990
5893,8,Industrial Area,3360,82,4,0,0,2,688280
5894,8,Industrial Area,8134,69,1,2,0,8,1640406
5895,7,Countryside,7104,95,4,1,0,4,1426376
5896,8,Uptown,7810,0,3,1,1,1,1670113
5897,3,Industrial Area,3250,93,2,1,1,3,613336
5898,2,Countryside,4840,15,3,2,0,7,988530
5899,7,Downtown,7718,26,1,1,1,3,1600477
5900,8,Uptown,6363,17,4,0,1,5,1355255
5901,1,Uptown,7961,76,1,0,1,2,1528518
5902,9,Suburb,3721,43,1,0,0,8,800554
5903,4,Downtown,2290,49,3,0,0,4,469002
5904,4,Uptown,4156,91,4,2,0,1,799365
5905,3,Countryside,1782,73,2,0,0,4,320937
5906,6,Industrial Area,2845,13,3,0,0,8,626172
5907,1,Downtown,4520,51,1,3,1,9,885236
5908,6,Downtown,942,92,1,0,1,1,159946
5909,2,Uptown,4218,74,4,2,1,6,824992
5910,9,Uptown,1886,49,1,3,0,4,427028
5911,2,Uptown,2709,90,1,3,1,8,483787
5912,7,Countryside,6804,16,3,2,0,1,1438729
5913,1,Suburb,354,2,4,3,0,5,104089
5914,7,Uptown,1141,61,3,1,1,1,262953
5915,5,Suburb,7228,94,2,0,1,4,1422344
5916,8,Suburb,4887,20,1,1,0,2,1052158
5917,4,Downtown,9476,32,3,2,1,9,1934247
5918,7,Industrial Area,3206,0,3,1,1,2,739406
5919,6,Industrial Area,5388,69,4,2,1,4,1092099
5920,5,Countryside,5356,55,1,1,0,3,1066592
5921,4,Countryside,6282,3,3,0,0,1,1302924
5922,7,Industrial Area,2572,21,1,2,1,1,576551
5923,5,Industrial Area,6441,76,2,2,1,2,1277233
5924,5,Downtown,8315,57,1,2,0,8,1661882
5925,1,Downtown,8594,43,1,3,0,2,1693663
5926,2,Industrial Area,9461,56,3,0,0,1,1880574
5927,5,Uptown,1371,93,4,3,0,6,261057
5928,3,Uptown,1036,39,4,3,1,1,239205
5929,2,Downtown,9857,89,4,0,0,9,1915812
5930,4,Suburb,6676,55,2,2,0,6,1336076
5931,4,Industrial Area,8049,62,2,3,1,6,1604103
5932,4,Countryside,3930,38,3,3,1,1,827408
5933,4,Uptown,527,6,4,2,1,7,162849
5934,3,Suburb,6965,13,2,0,0,3,1410533
5935,7,Uptown,6011,89,4,0,0,1,1204007
5936,9,Suburb,6456,17,4,0,1,9,1383671
5937,5,Industrial Area,3870,54,2,3,0,8,785181
5938,4,Industrial Area,8936,55,4,0,0,4,1801162
5939,2,Industrial Area,8293,87,1,0,0,3,1594682
5940,2,Downtown,1919,56,3,3,1,2,380769
5941,5,Suburb,2504,57,2,0,1,2,519836
5942,7,Countryside,3003,24,2,1,0,3,659697
5943,9,Countryside,8042,95,4,0,0,1,1623854
5944,7,Industrial Area,7874,69,2,0,0,7,1579558
5945,5,Countryside,9673,79,1,2,0,2,1923936
5946,6,Uptown,1097,2,4,3,0,6,308429
5947,3,Suburb,9326,20,1,2,1,6,1896044
5948,5,Suburb,3299,31,3,1,1,4,700158
5949,8,Suburb,3064,1,3,0,0,4,716759
5950,1,Uptown,3984,19,1,2,1,1,807091
5951,1,Downtown,8499,74,4,2,0,6,1666451
5952,7,Uptown,6539,17,3,1,0,8,1369713
5953,5,Suburb,4174,53,4,0,0,4,861221
5954,5,Suburb,3629,74,4,2,1,1,728079
5955,1,Suburb,6369,98,3,0,1,4,1205760
5956,9,Countryside,5884,35,3,1,1,2,1266677
5957,1,Downtown,9105,75,1,1,1,4,1774820
5958,5,Uptown,9180,60,4,0,1,8,1845022
5959,9,Suburb,9389,59,1,1,1,3,1919560
5960,4,Industrial Area,8601,94,2,3,0,5,1691558
5961,8,Downtown,1460,35,2,2,0,2,343950
5962,6,Industrial Area,3910,93,2,3,0,9,773078
5963,3,Downtown,5044,43,2,3,0,3,1013854
5964,4,Suburb,7631,67,3,1,1,1,1527678
5965,2,Downtown,2303,65,3,1,1,7,440422
5966,1,Downtown,8335,43,1,0,0,5,1637779
5967,8,Suburb,1827,76,3,3,1,9,405656
5968,1,Industrial Area,7618,89,3,2,1,3,1474270
5969,1,Industrial Area,7534,28,3,0,1,1,1509674
5970,4,Countryside,5469,47,2,0,1,7,1111511
5971,6,Industrial Area,4910,35,1,0,1,8,1020483
5972,9,Industrial Area,7021,91,4,1,1,2,1436992
5973,1,Downtown,8997,7,4,1,0,2,1823885
5974,7,Countryside,4550,4,4,0,1,9,1002049
5975,5,Suburb,6926,95,2,1,1,4,1361231
5976,8,Suburb,3155,93,3,1,0,1,630349
5977,7,Uptown,4264,77,3,0,0,9,866292
5978,4,Countryside,8235,46,4,2,0,9,1674296
5979,4,Downtown,1974,42,4,2,0,6,419310
5980,6,Uptown,9682,9,1,1,0,6,1993273
5981,6,Uptown,2692,9,2,2,0,9,606633
5982,9,Suburb,7178,5,3,2,0,2,1541603
5983,5,Industrial Area,2221,15,4,1,0,9,501061
5984,8,Downtown,4733,59,4,2,0,4,992703
5985,5,Countryside,2127,25,1,1,1,4,457122
5986,2,Uptown,1016,20,3,3,1,9,231499
5987,6,Downtown,930,99,3,0,0,7,157416
5988,9,Suburb,5160,57,1,2,0,5,1076746
5989,3,Uptown,8576,40,1,0,0,8,1710003
5990,1,Uptown,4068,29,3,0,1,1,812239
5991,1,Suburb,9228,4,1,1,0,7,1865879
5992,3,Suburb,3007,9,4,2,1,4,651138
5993,5,Suburb,8718,94,3,2,1,2,1724061
5994,3,Downtown,3657,10,2,3,1,2,777185
5995,9,Downtown,9799,62,3,2,1,9,2023534
5996,8,Downtown,8160,6,1,2,0,6,1719148
5997,3,Industrial Area,4504,58,2,1,0,4,875973
5998,9,Uptown,4530,11,4,0,0,2,1003550
5999,6,Downtown,5333,63,4,3,0,7,1092481
6000,7,Industrial Area,4686,40,4,2,0,9,992201
6001,4,Uptown,8457,59,1,2,1,2,1695303
6002,4,Downtown,7975,71,3,3,1,4,1585942
6003,2,Suburb,2167,27,1,1,0,1,428929
6004,5,Countryside,7265,79,3,2,1,1,1442428
6005,8,Downtown,7496,62,1,2,1,3,1537043
6006,7,Countryside,326,2,4,3,0,1,167859
6007,7,Downtown,6456,31,1,0,1,4,1334144
6008,6,Suburb,9424,20,3,2,1,6,1945155
6009,3,Countryside,6888,54,4,2,0,5,1383569
6010,5,Industrial Area,6067,17,4,0,1,9,1266628
6011,1,Suburb,766,52,2,2,0,2,121463
6012,7,Countryside,7989,74,3,0,1,2,1611355
6013,9,Countryside,3000,60,2,1,1,3,651067
6014,1,Suburb,9990,49,2,0,0,4,1974333
6015,2,Suburb,9109,7,2,0,1,9,1853232
6016,3,Suburb,4077,11,4,2,1,6,861443
6017,3,Uptown,2987,50,2,2,0,9,599542
6018,8,Industrial Area,5632,65,3,3,1,5,1170079
6019,7,Downtown,7106,40,3,2,1,9,1469768
6020,6,Countryside,5356,21,2,2,0,9,1118410
6021,4,Downtown,9996,8,2,0,0,1,2039225
6022,9,Suburb,479,77,2,1,1,9,125924
6023,1,Industrial Area,8296,78,2,2,1,7,1604543
6024,2,Industrial Area,5764,10,2,0,0,8,1178185
6025,4,Uptown,7020,12,2,3,1,3,1459319
6026,3,Suburb,1221,55,1,3,0,1,236030
6027,1,Countryside,3392,27,4,1,1,4,694741
6028,5,Uptown,5827,88,4,1,0,1,1142983
6029,7,Suburb,7765,63,4,1,0,1,1592576
6030,2,Uptown,3019,63,2,0,0,4,560953
6031,5,Downtown,8413,69,1,2,0,8,1675709
6032,6,Suburb,9515,54,4,0,1,1,1937120
6033,7,Countryside,451,36,3,3,1,9,155307
6034,1,Countryside,8504,32,4,3,0,6,1710419
6035,7,Suburb,9206,24,4,2,0,5,1910644
6036,4,Uptown,3925,22,4,1,0,9,826646
6037,8,Industrial Area,8740,59,4,3,1,9,1800403
6038,4,Suburb,1444,55,3,1,0,9,292632
6039,6,Countryside,4782,62,2,0,1,3,979654
6040,9,Downtown,4834,7,3,1,1,8,1075482
6041,5,Countryside,1020,16,3,0,0,4,246252
6042,4,Industrial Area,4868,94,2,2,1,4,938540
6043,8,Countryside,3529,89,3,1,1,7,724249
6044,9,Industrial Area,1306,56,3,2,0,8,309747
6045,4,Suburb,5028,74,4,1,1,4,1001176
6046,3,Countryside,7399,61,4,3,0,6,1480217
6047,8,Uptown,7416,93,2,2,1,1,1490206
6048,5,Uptown,4113,10,4,1,0,2,877075
6049,2,Countryside,837,66,2,2,1,5,150443
6050,9,Countryside,2985,39,2,1,1,4,662001
6051,3,Downtown,2280,39,1,0,1,3,458349
6052,2,Countryside,6206,55,2,2,0,6,1216134
6053,1,Downtown,839,52,3,3,1,6,162710
6054,8,Downtown,7346,84,2,2,1,8,1482985
6055,3,Downtown,7561,98,1,0,1,2,1448720
6056,7,Downtown,8975,27,3,0,0,7,1847100
6057,1,Suburb,9520,85,1,3,0,7,1843037
6058,1,Uptown,6600,41,4,0,0,2,1316161
6059,9,Downtown,351,45,3,3,1,6,147282
6060,8,Uptown,8734,17,2,1,1,5,1830792
6061,3,Downtown,1986,22,1,0,0,2,410021
6062,6,Uptown,3121,25,2,1,0,9,663741
6063,3,Countryside,6863,98,4,1,1,8,1330247
6064,4,Countryside,8420,28,3,0,1,7,1715739
6065,1,Uptown,8396,51,2,3,1,6,1666629
6066,5,Downtown,8916,74,4,3,0,5,1791288
6067,1,Suburb,9186,45,2,3,1,9,1828943
6068,1,Uptown,8845,0,3,0,0,5,1790055
6069,7,Industrial Area,3990,62,4,1,0,6,830469
6070,6,Suburb,1989,15,4,2,0,3,473175
6071,2,Industrial Area,8784,24,1,2,0,9,1760443
6072,2,Uptown,1016,61,3,0,1,8,181050
6073,7,Downtown,7583,81,4,2,0,9,1537161
6074,1,Industrial Area,4875,79,3,1,1,1,932311
6075,2,Uptown,4872,82,2,2,0,1,934730
6076,8,Suburb,937,15,3,3,0,2,269920
6077,6,Downtown,8279,68,1,1,0,4,1661425
6078,2,Industrial Area,9791,90,3,0,0,5,1897838
6079,7,Uptown,4248,69,3,0,1,7,874637
6080,4,Downtown,9181,33,2,3,1,4,1879006
6081,2,Downtown,5850,79,1,2,1,1,1137465
6082,6,Countryside,9203,52,2,0,1,8,1872471
6083,9,Downtown,8930,22,4,0,0,3,1883804
6084,9,Uptown,3641,42,2,1,1,9,800346
6085,8,Suburb,5850,43,1,1,1,2,1219613
6086,3,Countryside,4538,31,1,1,0,1,919715
6087,3,Uptown,2083,22,3,1,0,8,439037
6088,2,Uptown,9359,19,1,0,0,3,1879198
6089,5,Uptown,1788,18,2,1,1,1,404583
6090,4,Industrial Area,7460,92,1,3,1,3,1463666
6091,7,Industrial Area,767,71,4,3,0,8,173182
6092,4,Suburb,5883,28,1,1,1,4,1210260
6093,9,Uptown,1717,17,1,1,0,7,424291
6094,2,Industrial Area,6205,68,2,2,0,8,1207689
6095,6,Industrial Area,2076,11,3,1,1,7,489858
6096,7,Industrial Area,1381,9,3,0,0,1,357940
6097,4,Suburb,3225,36,2,3,1,4,675928
6098,6,Suburb,4384,80,3,3,0,9,876162
